id,importe,tipo,descripcion,animal_id,inserted_at,updated_at
c4e05c7c-d319-401e-af02-678f62fae58b,38,Hypermetropia,"Reposition Upper Vein, Percutaneous Endoscopic Approach",02a5319d-e878-4354-a27e-42fc9699b66e,2022-11-20 13:32:52,2022-07-24 05:20:15
15bcc444-4b9c-4fee-8380-6d6a33f15f63,27,"Disp fx of dist phalanx of unsp great toe, 7thG","Drainage of T-lum Jt with Drain Dev, Perc Approach",75a92fe7-c2ee-4e1c-8622-b7604a524bee,2022-10-26 17:04:34,2022-07-09 14:24:22
50af2a9b-1dca-4d1d-80a5-01bd1da4884d,70,Infant botulism,"CT Scan Bi Submandib Gland w L Osm Contrast, Unenh, Enhance",4e14d74b-9eff-4c10-b9a3-0568bef44e4b,2022-08-27 16:49:26,2022-04-21 18:10:40
47ade2f0-f81f-4473-a406-9fd5b3358d41,25,Pain in unspecified lower leg,"Revision of Bone Stim in Low Bone, Perc Approach",c7ec8f76-3925-4ca7-86ca-5018d4b9ad04,2022-05-22 05:16:38,2022-09-18 01:16:18
a67545ee-7793-4e5a-8c53-3e1280979577,77,"Toxic effect of contact w unsp venomous animal, undetermined","Bypass Right Axillary Artery to R Low Arm Art, Open Approach",221cb595-ec32-46dc-ad3b-eaa38af2fea4,2022-06-29 01:23:53,2022-10-31 18:26:15
ef2dab30-026f-44e8-91ba-698769956a0e,99,"Acute post-traumatic headache, not intractable",CT Scan of L Patella using H Osm Contrast,79e1995d-e86d-4a82-8457-e04165f0302c,2022-07-07 16:13:01,2022-05-28 08:54:14
c397c32b-e0c2-407e-ae4b-dbe2f2b06930,37,"Nondisp fx of epiphy (separation) (upper) of unsp femr, 7thG","Dilate R Verteb Art, Bifurc, w 3 Intralum Dev, Open",ebe11c3b-720c-4f30-ae29-f8eb281ac360,2022-12-19 06:54:10,2022-03-25 06:19:52
30c61afc-7fcd-44e9-8f38-3d861c51b087,23,"Exposure to flames in uncontrolled fire in bldg, subs","Repair Right Popliteal Artery, Percutaneous Approach",84ae8fef-80b0-4ef2-b969-3c54a5ed279c,2022-09-26 21:02:08,2022-11-11 01:04:35
3d6257b3-b1dd-4e31-8b21-6fdd2126aafe,97,"Unspecified perichondritis of external ear, bilateral","Bypass R Subclav Art to L Extracran Art w Autol Art, Open",af4a2b20-7ce3-4ad2-8939-14a38b5a28e1,2022-03-31 04:24:06,2022-11-13 21:06:45
1456bf31-48c3-4ded-a28f-b169e649e782,24,"Other injury of unspecified part of colon, sequela","Robotic Assisted Procedure of Trunk Region, Endo",a48ac684-4b3b-450f-b7fe-120571a52ba1,2022-10-26 22:54:57,2023-02-27 18:06:54
c2b4f54e-0beb-43e5-b1bb-2fe295c0f605,61,"Fracture of one rib, unsp side, subs for fx w delay heal","Restriction of R Pulm Vein with Intralum Dev, Open Approach",3fc49d25-692a-4548-8ca7-dc87bb8bfdcc,2022-10-24 15:37:23,2023-01-22 21:17:41
a806385f-e12b-4fce-ba47-16ee9db3f485,17,Laceration of extn/abdr musc/fasc/tend of thmb at forarm lv,"Destruction of Left Lower Lung Lobe, Open Approach",d53ea562-bfd0-4590-a3e6-dbaffb244f45,2022-10-19 04:09:31,2022-12-24 19:38:45
4153c6eb-f9a5-48cc-bbe1-cec289fbae02,49,"War operations involving oth firearms discharge, milt, subs","Occlusion of R Uter A with Intralum Dev, Perc Endo Approach",c1455fb2-b30f-4a0f-9d0a-28eb871aa145,2022-07-04 14:19:51,2022-09-12 00:08:43
9473d002-1eb3-4e4f-be10-fde734da01d7,16,"Perf due to fb acc left in body following punctr/cath, subs","Revision of Autol Sub in Trunk Subcu/Fascia, Perc Approach",fde1d095-bec6-4a99-bf7e-7f24ffac2556,2022-12-28 21:08:22,2022-04-30 02:30:44
8b734eff-8233-4b18-8741-9d8c2f784406,54,Carbuncle of unspecified hand,"Excision of Right Carpal Joint, Open Approach, Diagnostic",95c14be9-0133-4846-8e29-d3f59c693546,2022-09-21 00:54:49,2022-08-31 20:58:26
c033e9e8-d755-4351-a4b4-106ae9877999,82,"Crushing injury of unspecified lower leg, subs encntr","Bypass L Ext Jugular Vein to Up Vein w Autol Vn, Perc Endo",2b9d7249-7138-484b-af2b-c8ba2b11334d,2022-04-04 01:30:29,2022-08-28 09:03:47
58711ad3-010f-45cd-a233-fd8bb7d274eb,10,"Nondisp fx of left tibial spine, subs for clos fx w malunion","Transfer Trochlear Nrv to Glossophar Nrv, Perc Endo Approach",f5c878d7-12fb-4d7f-a1d3-270bc35dd908,2022-09-10 14:52:53,2022-04-26 14:11:25
7d7c4f38-b973-4b16-9069-de7944677dba,70,Congenital entropion,"Bypass Spinal Canal to Fallopian w Synth Sub, Perc",45908d88-f429-40b2-b086-b0c022f7f98d,2022-03-28 10:26:04,2022-10-13 10:22:39
f8d6f31a-e765-4901-888a-e3f6d13f146c,6,"Inj r int carotid, intcr w LOC of unsp duration, sequela","Restrict of L Inqnl Lymph with Extralum Dev, Perc Approach",12aa1e75-6241-4976-aec3-6a6661c535b2,2022-06-04 04:20:34,2022-08-07 02:18:45
23b5b7b2-dedb-4f57-ad6b-8cb72845f774,54,"Rheumatoid nodule, left hand","Extraction of R Up Leg Subcu/Fascia, Perc Approach",5ef59eb7-78e0-4aaa-a148-1e4617358043,2022-08-06 18:31:40,2022-11-27 21:09:45
b4e58542-0792-4cac-a481-63b1e9f572dc,54,"Orbital myositis, bilateral","Transfer Trigeminal Nerve to Facial Nerve, Open Approach",6736ee61-8905-4332-b83f-7a6de2a03355,2022-12-13 06:22:11,2022-11-13 13:24:34
b1c73922-0403-480c-9de4-d0aff570320e,7,Hemorrhage of unspecified orbit,"CT Scan of Bladder using L Osm Contrast, Unenh, Enhance",2fa39b9f-35ab-4811-8912-6f41b7ab8347,2022-10-16 02:28:52,2022-11-07 17:05:35
e4c5389e-bc3d-4e0f-ad20-e11bf49377af,2,Cicatricial lagophthalmos left lower eyelid,"Drainage of Right Axilla, Percutaneous Endoscopic Approach",a18734ee-db17-4f34-bf89-e33f19735aa4,2022-03-26 21:41:29,2022-09-03 07:48:45
45b07d23-7f4f-4504-8af3-aaf76dfbe642,65,"Acute respiratory failure, unsp w hypoxia or hypercapnia","Repair Right Ureter, Open Approach",412ce3cc-3437-4e72-8164-5a03a32b8ce5,2022-10-03 03:33:39,2023-02-16 01:17:59
965b8576-0e56-45d2-8813-a222d41ba869,66,"Burn of unsp deg mult sites of right ankle and foot, subs","Fusion of Lumbosacral Joint, Post Appr P Col, Perc Approach",555e837f-6983-4826-b041-bbeaac52be53,2022-09-27 17:02:00,2022-08-07 18:53:57
79036d39-1812-4b1d-8cb8-2bb07f24f36c,97,"Lacerat flexor musc/fasc/tend r mid fngr at forarm lv, sqla","Insert Tissue Expander in L Low Arm Subcu/Fascia, Perc",45099dba-25db-4fc9-b3cf-45de4757352e,2022-07-22 14:10:06,2022-04-19 00:53:52
1a006cba-7dcf-4324-9fec-c5d6458ed477,7,"Corros 3rd deg mu left fingers (nail), not inc thumb, subs",MRI of L Low Extrem Art using Oth Contrast,b17129ca-b030-4afb-b47f-8cbfb17e9df1,2022-10-26 06:16:13,2022-11-12 01:45:10
201b4cbf-1621-4871-b0fa-c73df24209e6,33,"Contusion of other part of head, sequela","Occlusion of R Pulm Vein with Extralum Dev, Perc Approach",92ea9eb8-4d8e-478a-8b2b-20c2c04d60c8,2022-06-21 00:36:26,2022-07-16 03:44:58
9420f409-46d4-4e4b-9028-a61d6692860f,45,"Cervical disc disorder w myelopathy, cervicothoracic region","Excision of Left Lower Eyelid, External Approach",9e6f6318-65f6-4d43-ba98-e74fe4b0ecc8,2022-07-02 00:33:44,2022-11-30 20:52:18
512b0f01-7eb2-4e46-ab88-35302ef55f05,1,"Internal ophthalmoplegia (complete) (total), right eye","Introduce Analg/Hypnot/Sedat in Bil/Panc Tract, Perc",a2a06bb2-85d5-466b-9a99-4cec8240e472,2022-10-03 19:55:13,2022-07-10 13:49:22
b7b8e0a8-5260-4488-8737-6443724f532f,52,"Unspecified Eustachian tube disorder, right ear","Robotic Assisted Procedure of Upper Extremity, Perc Approach",2cb98899-2cd0-4f3c-8c8c-647c25b2020c,2023-01-06 15:12:35,2022-07-17 13:01:01
9ee72b12-9ec7-49e2-9284-2df4171638c0,52,"Hang-glider explosion injuring occupant, initial encounter","Dilate L Subclav Art, Bifurc, w 2 Intralum Dev, Perc Endo",55bf2def-3265-4f28-a800-0efdb35f5262,2022-07-16 19:24:16,2022-08-19 04:29:27
c5956054-fd25-4118-b227-84810e1c6a76,50,"Toxic effect of carbon disulfide, self-harm, init","Introduction of Radioact Subst into Male Reprod, Via Opening",f975e3ae-5c96-48e8-8343-6f2a858d8d66,2022-03-16 13:39:18,2022-11-02 08:39:47
ed1ec340-8fd2-4fe8-a058-34a6b7db81a1,76,"Traumatic arthropathy, unspecified elbow","Bypass L Com Iliac Art to R Int Ilia, Perc Endo Approach",8cdc8f4d-b5ac-438f-bbc7-07727445cfea,2023-02-15 02:51:25,2022-04-27 19:59:56
2e458169-3ac5-4b88-a42a-16e59c010f9f,76,"Nondisp subtrochnt fx r femr, 7thR","Supplement Vulva with Autol Sub, Open Approach",ab8adf40-d2e1-48cc-bd67-a185aa5d6f80,2022-07-20 03:09:44,2022-05-25 11:11:39
2df253f8-3cf6-484c-a6d4-aad350d4c011,4,Unsp nondisp fx of surgical neck of unspecified humerus,"Supplement R Acetabulum with Synth Sub, Perc Endo Approach",2409421f-4170-49ad-8994-20a487af55b9,2022-09-12 11:28:29,2022-07-18 05:13:05
af70706f-c067-4e53-8753-11d3ad53dd6b,9,"Nondisp fx of shaft of second MC bone, right hand, sequela",Plain Radiography of Right Zygomatic Arch,e0ac3405-c8f3-40a1-96df-cdc2243326f6,2023-02-06 11:43:05,2022-09-20 07:24:04
139ecb35-653f-482b-a52c-3f5dcacbd6ce,32,Pressure ulcer of right lower back,"Restriction of Cystic Duct, Open Approach",c1455fb2-b30f-4a0f-9d0a-28eb871aa145,2022-07-07 08:28:58,2022-06-24 06:36:17
434a7ba7-0191-4dbd-b219-4bd8fe82c74d,98,"Stiffness of ankle and foot, not elsewhere classified","Supplement R Colic Art with Nonaut Sub, Perc Endo Approach",bbf53d9e-a34f-4229-8381-ba3896bf3275,2022-04-01 21:57:24,2022-10-08 18:16:57
0932d375-1f56-4054-aed7-47b47e73adfe,90,"Nondisp fx of coronoid pro of l ulna, 7thM","Revision of Drain Dev in L Shoulder Jt, Extern Approach",6439d128-f252-4e07-96f5-ca41ac8c806c,2022-09-12 02:02:33,2022-08-22 00:18:47
3de49d42-d19f-496d-a062-334af077ff50,10,"Displ avuls fx (chip fracture) of r talus, init for opn fx","Dilate R Foot Art, Bifurc, w 3 Intralum Dev, Perc Endo",821d8f7d-0c10-4737-8585-f33112904722,2023-01-24 17:08:30,2022-04-17 08:32:46
408c9c4e-b638-4a02-bfa2-480c75a616d1,93,"Displacement of int fix of right femur, sequela","Reposition L Femur Shaft w Monopln Ext Fix, Perc Endo",07982764-13ec-41ca-ab03-ec19f6e7d544,2022-12-07 02:33:29,2023-03-01 23:51:45
51b23388-eecd-4717-94e6-c284993ec455,23,Underdosing of immunoglobulin,"Dilate L Colic Art, Bifurc, w 4 Drug-elut, Perc",ddf59c98-4d81-4d37-beca-a3f50349ffb3,2022-11-27 17:51:38,2022-06-07 03:13:48
a64a3592-bbb2-467e-8706-df8153451d27,36,Oxytocic drugs,MRI of R Femur using Oth Contrast,87386e6a-d3a5-4056-874b-d987434fe73f,2022-03-19 17:20:42,2022-10-04 01:00:02
52a04725-18ee-4b03-85a2-4c67b89cba4e,50,Atheroembolism of other site,Contact Radiation of Radius/Ulna,b7a88245-6584-4696-bca9-766d1c65d3d3,2022-06-18 14:30:30,2023-01-07 03:05:46
e10482d7-45c6-49c1-8127-c57aa1971502,71,"Nondisp oblique fracture of shaft of left radius, sequela","Introduction of Oth Anti-infect into Joint, Perc Approach",deb668b5-1b94-4196-ac04-e48f6f40e3d0,2023-01-21 11:07:42,2023-02-25 01:33:32
aa4a55da-4d95-4e04-a726-8177c27785a6,6,"Poisoning by oth general anesthetics, accidental, init","Insertion of Other Device into L Elbow, Open Approach",11134eea-3065-4296-8ef8-a1296a9b5f6b,2022-07-09 09:38:27,2023-01-18 07:41:22
bb942798-b442-4fdc-a1b4-550096277419,61,"Pathological fracture in oth disease, left shoulder, init","Introduction of Immunosuppressive into Peripheral Vein, Open",8f98f21a-a3b9-4eee-8fdc-0986121e92c2,2022-11-28 02:09:33,2022-10-09 17:06:19
1d35b394-bad7-4ca3-b659-1a1872abb4c6,56,"Other fracture of left foot, 7thD","Excision of Anus, External Approach",40b2866d-67e7-4eba-b8f4-14fe0926ff5d,2022-09-15 02:22:27,2023-01-29 22:31:07
8ae20c2f-2c30-40c0-b6ab-a23b11b806f4,47,Corrosion of first degree of unspecified wrist,"Release Left Carpal Joint, Percutaneous Endoscopic Approach",d1a427ea-fe5c-423f-bf29-e2e4bd2119ea,2022-09-16 02:06:21,2022-08-17 08:04:27
5bfe64a3-9560-4812-bb14-2a853b06fefb,34,"Fractured dental restorative material, unspecified","Repair Lumbosacral Disc, Percutaneous Approach",2c46b570-2d77-4720-a779-b5b73fa3fdbf,2022-03-25 05:12:09,2022-03-29 19:16:33
34bd6590-ef6b-4ba9-a36d-9bce68e97d49,79,"Sltr-haris Type III physeal fx upper end of humer, right arm","Drainage of L Knee Bursa/Lig, Perc Approach, Diagn",a4cce629-2fba-4ac8-b925-a96b99379f55,2022-07-11 15:00:55,2022-04-20 16:00:38
e6b71764-8473-429c-9fe8-9763f3ee45f9,4,"Chronic iridocyclitis, unspecified eye","Replace of Back Subcu/Fascia with Nonaut Sub, Open Approach",466362bd-6e74-46c9-b334-4af9d50357b8,2022-12-19 23:53:50,2022-08-15 02:33:34
31003b8a-635b-433c-9428-698ec3c628c9,59,First degree hemorrhoids,"Supplement Middle Colic Artery with Synth Sub, Perc Approach",76c3d875-c6dd-4847-9dd0-ffb7524049c7,2023-01-04 04:26:33,2022-07-23 09:00:51
b6bbda24-8e05-4525-9777-187618e149a6,33,"Primary cyst of pars plana, left eye","Excision of Right Hand Muscle, Open Approach, Diagnostic",6db62d77-0786-4ead-a609-e130f0f1a1c2,2022-12-22 11:51:37,2023-01-27 23:39:25
76324f39-0bfb-4936-bd99-7b2eb703df17,82,"Pressure ulcer of unspecified hip, stage 2","Reposition Portal Vein, Open Approach",30bdcf33-dc04-4a40-9b8d-45838050e5dd,2022-09-02 19:24:00,2022-05-17 19:41:08
3b8a24b9-c88a-46df-8636-93ed74b9b057,55,Other heelies accident,"Occlusion of Left Foot Vein, Percutaneous Approach",6288923f-389c-4d4d-a731-40b67fd0575f,2022-05-01 20:08:18,2023-02-23 19:22:20
1e6336d9-1a50-47b1-9528-7ce8f946b75f,64,Corrosion of first degree of unspecified thigh,"Drainage of Right Metacarpal, Perc Endo Approach, Diagn",e42ba0fc-b4f8-434a-8772-34610d7520ed,2022-10-19 04:41:30,2022-12-01 17:39:35
30056144-4ead-4c9e-8007-448bb9c885f1,64,"Nondisp suprcndl fx w intrcndl extn low end unsp femr, 7thR","Excision of Left Abdomen Tendon, Perc Endo Approach",54ee3d66-1480-4256-a540-1a439d0f5e0b,2022-06-20 15:06:27,2022-05-11 02:49:14
12a58231-c00c-4edc-8995-3610eadec03c,20,"Unsp fracture of r forearm, subs for clos fx w delay heal","Insertion of Intralum Dev into Trachea, Perc Endo Approach",5bf886d9-e861-49f3-938a-11fe92f17ba9,2022-05-17 10:14:55,2022-03-30 03:56:01
0f4b37d1-d436-43b4-aaf0-81a3acacee48,48,"Smith's fracture of left radius, init for opn fx type 3A/B/C","Fusion T-lum Jt w Nonaut Sub, Post Appr A Col, Perc",e388137a-21f7-49d9-a33e-bc3f67d2c6d1,2023-02-27 04:22:12,2022-08-06 19:24:41
af8d3f3a-78f0-4bc5-a117-b461e74da0ee,60,"Other superficial bite of other part of head, subs encntr","Extirpation of Matter from 3 Cor Art, Bifurc, Perc Approach",82609f3f-c808-4b7f-ac68-4827d4ee0733,2022-11-21 12:35:24,2023-02-04 02:10:21
efbca6d6-0a8d-43e0-80c9-ea49e9e029c9,69,"Electrocution, subsequent encounter","Insertion of Artif Sphincter into Bladder Neck, Via Opening",c169468f-4b87-41a1-a0fe-d36a57131eac,2022-09-03 02:38:09,2022-04-21 03:07:47
e9a44f6a-4db6-41c6-bd56-32eb76101d09,6,Postprocedural cardiac arrest following other surgery,"Excision of Left Patella, Percutaneous Endoscopic Approach",aacc04d6-7f9e-4e72-bc25-633105c03c92,2023-01-02 22:59:38,2022-12-10 09:14:28
3d9eb0c2-7148-4e85-a826-b918c24b5d01,3,"Nondisp fx of low epiphy (separation) of l femr, 7thP","Revision of Tissue Expander in Left Breast, Perc Approach",6d4e4ec2-bf2b-45d8-a86f-1f0427f3de4a,2022-04-26 17:38:01,2022-12-26 03:55:33
58c1cc8d-b371-40fc-979c-003948643ea9,13,"Contusion of unsp index finger w damage to nail, subs encntr","Supplement L Int Mamm Art with Synth Sub, Perc Endo Approach",d7744a7d-b29c-421f-b322-1b04844d0e82,2022-05-03 22:09:23,2022-04-10 13:32:18
d253903e-f3f4-4aa0-b38d-9609821a645e,70,"Disp fx of medial condyle of left humerus, init for opn fx",Hyperthermia of Ileum,df0e72be-de48-4536-9bf2-dbb7014b5411,2022-08-04 10:11:52,2022-10-29 06:38:25
10604e25-7c1c-4f4f-bd84-39db197c2266,17,Toxic effect of herbicides and fungicides,Manual Therapy Techniques Treatment of Neuro Body,19d2fa96-1d47-4ef6-9bd4-7a34915bd9ba,2022-10-24 07:06:35,2022-03-07 16:36:10
009c4270-011b-432b-a2ad-dd1f25b282b5,87,Prsn brd/alit hv veh injured in collision w statnry object,Therapeutic Exercise Treatment of Circ Up Back/UE,d1437d98-2ea3-400c-a470-05299ee41ca1,2022-08-29 07:03:21,2022-05-15 04:01:26
22cfdc6d-0fba-4d12-82d1-983365cf1e2f,15,"Poisoning by oth agents aff GI sys, accidental, init","Removal of Infusion Device from Upper Jaw, Open Approach",19d2fa96-1d47-4ef6-9bd4-7a34915bd9ba,2022-09-12 07:18:21,2022-08-02 01:31:00
994068fb-b39b-45e9-b1c7-9414bf0c7974,14,"Torus fracture of upper end of left humerus, sequela","Destruction of Left Ureter, Percutaneous Endoscopic Approach",412ce3cc-3437-4e72-8164-5a03a32b8ce5,2023-01-13 19:52:51,2022-07-06 22:25:33
835274f1-5673-4a5c-b9df-9529c663b419,63,Sltr-haris Type I physeal fx upper end of right femur,"Supplement R Diaphragm with Nonaut Sub, Perc Endo Approach",efe28b50-5bf8-462c-b736-5e22baf955f3,2022-07-09 08:08:06,2022-09-05 22:33:45
99ff56b3-60e8-41fa-a81d-44642c69b945,19,"Epidur hemor w LOC w death due to oth causes bf consc, init","Extraction of Lumbar Nerve, Percutaneous Endoscopic Approach",40b2866d-67e7-4eba-b8f4-14fe0926ff5d,2023-01-15 18:48:34,2023-01-15 22:51:48
4841af83-5006-4419-a203-51bf22d00c08,98,"Breakdown (mechanical) of internal prosth dev/grft, subs","Alteration of R Elbow with Synth Sub, Perc Endo Approach",328a3f07-97ff-4ece-bcbd-ad8a4307e295,2022-08-02 23:09:21,2022-09-04 04:24:15
acf75d37-e23e-4593-b530-a933a2774b74,97,"Nondisp simp suprcndl fx w/o intrcndl fx l humer, 7thK","Repair Right Mandible, Open Approach",1c635a29-2f7b-45cc-bad3-8a67bb496c30,2022-11-09 21:32:51,2023-01-30 04:28:13
6dff545a-3775-4faa-bdbd-5cf0c27b2ec8,77,"Struck by baseball bat, sequela","Extirpation of Matter from L Int Iliac Art, Open Approach",7cf6cd71-9d31-4302-be5d-079271bbf6c6,2022-11-02 21:25:27,2022-09-10 22:07:42
ab7e05e0-56a1-458e-a700-9e0a27c4c4c2,43,Phlebitis and thrombophlebitis of unspecified iliac vein,"Revision of Drain Dev in Low Intest Tract, Extern Approach",0de4558e-aab9-4fa7-903c-dd00abf8bbf8,2023-01-10 07:18:24,2023-01-17 16:48:26
168b023a-f6c7-467b-a0c1-d71ee2818359,98,Postprocedural septic shock,"Removal of Synth Sub from R Metatarsophal Jt, Perc Approach",c7a1d568-4780-47ec-84d1-0d1a6d3a092b,2022-03-30 07:29:55,2022-10-18 09:51:48
af50b8e5-7ce7-4052-ba06-72bad98526c3,23,Degenerated conditions of globe,"Revision of Synth Sub in R Femur Shaft, Perc Approach",6b14211b-6e25-43a0-b76e-4be0701b02b7,2022-11-06 02:49:12,2022-06-30 06:34:38
5e78985e-2796-4069-8b81-d4aaa6e8e4c9,7,"Age-rel osteopor w crnt path fx, unsp forearm, 7thP","Insert Intralum Dev in R Com Carotid, Perc Endo",fd9d5b74-2509-4958-b5c9-3ebd5139ed07,2022-11-04 19:00:36,2023-02-08 03:11:03
eca567f5-9dc8-444b-9ba6-f6dda5247c02,66,"Open bite of thyroid gland, sequela","Division of Uterine Supporting Structure, Perc Approach",abedd757-f2c7-4786-86f7-a55286f93b00,2022-05-10 14:40:48,2023-02-04 02:47:38
ac060618-e98d-4b5b-9220-6180cbf23de4,40,"Sprain of other part of right wrist and hand, init encntr","Monitoring of Venous Pressure, Peripheral, External Approach",ccb86bc4-d997-455c-afa3-4aaeadf69675,2022-05-25 11:08:24,2023-01-19 14:08:44
4c5295eb-6925-42c9-8f29-a57a49f0c691,15,Unspecified fracture of other metacarpal bone,"Drainage of Nasal Bone with Drainage Device, Perc Approach",d0bb0735-0987-49c0-b578-deeaf464dae8,2022-11-03 21:17:35,2022-08-20 01:48:33
4c517b81-fa93-4a53-a64d-86a32e4a8d95,35,"Oth stimulant use, unsp w stimulant-induced sleep disorder","Release Right Inguinal Lymphatic, Percutaneous Approach",4483fcf2-aa98-4266-98be-23d037314a9e,2022-12-29 17:43:36,2022-07-26 20:57:12
593a9d08-e1b6-4362-9a9a-dd4a6f3b66cd,22,Esophageal varices without bleeding,"Remove Drain Dev from Head & Neck Subcu/Fascia, Extern",c2edd36d-f5a3-41d9-8636-8af55bf4f011,2022-03-21 02:37:26,2022-08-06 18:25:55
d4d31ce4-cbff-4373-86d3-2074ed6c587a,57,"Sltr-haris Type III physl fx lower end ulna, left arm, sqla","Dilation of R Ext Carotid, Perc Endo Approach",3f8bcd14-9bab-4f84-a77c-d5b3454742b2,2022-11-15 22:14:32,2022-12-01 05:42:12
7668ac1a-baed-4ccd-8d9c-b221f42b2b18,93,Unspecified injury of axillary artery,Computerized Tomography (CT Scan) of Left Foot,2a120e9e-490d-4371-84df-354e543a8d8d,2023-01-19 16:58:51,2022-10-11 03:00:25
ab4990ed-0c81-48f3-8b7d-93665262b837,99,Presence of unspecified artificial elbow joint,"Excision of Right Frontal Sinus, Open Approach, Diagnostic",3a2c3da0-d086-4ccd-be6a-e3158c284548,2022-10-11 10:46:46,2022-12-31 23:43:12
0e4726d9-069e-4631-89b1-8422b46150bb,64,"Disp fx of proximal phalanx of unsp thumb, init for opn fx","Control Bleeding in Upper Jaw, Percutaneous Approach",e189044f-7acc-4d71-8f3a-8a5e5706a3ed,2022-03-18 19:07:39,2023-03-01 08:47:58
f4885614-09c3-481c-a2e8-1123aba34ca6,77,"Toxic eff of fluorine gas and hydrogen fluoride, asslt, subs","Excision of Left Lower Femur, Percutaneous Approach",d53eefb0-7235-4544-881d-eecbed1ea2c0,2023-02-20 17:58:39,2023-01-24 09:11:05
c16f3bc7-c6e1-41e0-8399-34a3ebcab507,68,Acquired absence of other parts of urinary tract,CT Scan of Cereb Vent using H Osm Contrast,33d7e289-50b5-4484-a597-9dba4df970c4,2022-04-04 13:31:49,2023-02-17 22:54:51
3e47d741-f96a-44d0-b56d-a9d4958e5b6b,59,"Displacement of cystostomy catheter, initial encounter","Supplement R Metacarpophal Jt with Autol Sub, Perc Approach",3f1e56ac-ab9a-4185-8c91-373f40acc392,2022-03-11 15:15:46,2022-06-08 00:49:35
845f338d-e69a-49a5-98dc-2d0a450fecfe,43,Displaced fracture of shaft of left clavicle,"Drainage of Lower Gingiva, Open Approach",9fad9dc9-22e3-443b-b1ed-65ea419b4ea1,2022-08-30 07:40:02,2022-09-25 18:31:32
c70e35d3-34ad-4a3d-bb67-021680636d35,66,Acquired atrophy of left ovary,"Removal of Drainage Device from Pleura, Perc Approach",412ce3cc-3437-4e72-8164-5a03a32b8ce5,2022-10-18 08:19:11,2022-10-13 18:09:34
ab0f3d3e-3e95-46f9-8e6a-e627c0e9f758,76,"Sltr-haris Type II physeal fx phalanx of left toe, 7thB","Extirpation of Matter from Thyroid Gland, Perc Endo Approach",8392ab20-638b-4301-972c-582bf3471655,2022-11-04 21:17:11,2022-09-20 02:41:56
066813d3-8c0f-4930-b4ff-9c5d0979ce6b,77,"Greenstick fracture of shaft of radius, right arm","Removal of Autol Sub from L Patella, Perc Approach",19086e6c-1b72-4251-976b-f9972aab0506,2022-10-02 09:22:52,2022-06-21 07:53:28
e7f0749a-4f3e-412c-94c6-978e50b4daad,57,Inj flexor musc/fasc/tend left thumb at forearm level,"Extirpation of Matter from Lumbar Spinal Cord, Perc Approach",01b7ab99-bce3-4663-9409-9556eefc66a7,2023-01-30 03:54:37,2022-08-06 07:16:31
